occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,premisetype,occurenceday
3,4,7.0,133,1,0,1,5,12,1,11
3,6,2.0,352,0,9,0,11,94,2,22
3,5,8.0,199,4,1,0,1,59,1,8
3,4,18.0,26,6,9,0,7,62,0,0
3,10,24.0,261,4,5,0,10,23,1,14
3,10,24.0,261,4,12,0,9,134,3,14
3,10,24.0,261,4,4,0,12,104,2,14
3,10,24.0,261,4,17,1,0,15,0,14
3,10,24.0,261,4,18,2,11,15,2,14
3,10,25.0,56,5,3,2,14,32,4,13
3,10,26.0,61,6,0,2,10,12,3,3
3,8,25.0,86,4,17,1,0,53,1,13
3,4,11.0,121,6,14,1,5,6,1,9
3,10,26.0,61,6,15,0,5,6,2,3
3,10,26.0,61,6,22,0,10,43,1,3
3,10,24.0,261,4,22,3,13,28,2,14
3,1,7.0,32,4,16,0,4,75,3,11
3,1,7.0,32,4,16,0,2,86,1,11
3,1,7.0,32,4,13,0,6,14,4,11
3,1,7.0,32,4,4,0,16,130,4,11
3,1,7.0,32,4,1,2,7,120,3,11
3,1,11.0,111,0,13,0,2,86,1,9
3,1,11.0,111,0,22,1,2,40,4,9
3,6,15.0,49,3,15,2,11,15,3,1
3,1,11.0,111,0,16,0,8,33,0,9
3,8,19.0,280,5,8,2,1,104,3,10
3,5,8.0,199,4,15,0,4,75,3,8
3,5,8.0,199,4,14,0,8,27,1,8
3,5,26.0,37,0,0,0,6,7,3,3
3,5,26.0,37,0,5,1,13,29,1,3
3,6,2.0,352,0,16,0,8,27,1,22
3,6,2.0,352,0,13,2,10,47,0,22
3,6,7.0,169,6,23,1,10,43,4,11
3,6,7.0,169,6,22,0,14,34,3,11
3,6,15.0,49,3,5,1,9,95,1,1
3,6,16.0,38,0,17,2,1,11,3,2
3,6,16.0,38,0,13,0,8,41,3,2
3,6,17.0,244,1,14,0,12,135,1,6
3,6,16.0,38,0,14,0,1,105,0,2
3,6,18.0,308,2,14,0,0,15,1,0
3,10,7.0,243,0,3,2,9,57,4,11
3,10,7.0,243,0,8,0,1,67,0,11
3,10,15.0,60,1,22,0,10,47,1,1
3,10,15.0,60,1,18,0,5,12,3,1
3,6,18.0,308,2,21,2,5,6,3,0
3,6,18.0,308,2,21,1,10,47,0,0
3,10,7.0,243,0,18,0,9,63,4,11
3,10,7.0,243,0,12,1,5,12,1,11
3,10,15.0,60,1,17,1,14,25,0,1
3,10,15.0,60,1,7,0,2,2,1,1
3,10,15.0,60,1,7,0,8,27,1,1
3,10,15.0,60,1,8,2,1,16,3,1
3,10,17.0,256,4,11,0,5,6,2,6
3,10,17.0,256,4,14,0,12,121,3,6
3,10,17.0,256,4,9,0,10,22,3,6
3,10,17.0,256,4,1,0,5,64,3,6
3,10,17.0,256,4,2,0,5,12,0,6
3,10,19.0,117,6,13,0,0,31,3,10
3,10,24.0,261,4,19,0,9,102,2,14
3,10,24.0,261,4,9,0,13,99,1,14
3,10,25.0,56,5,16,1,6,116,0,13
3,10,25.0,56,5,5,0,8,41,1,13
3,10,25.0,56,5,8,3,10,43,3,13
3,10,25.0,56,5,9,0,1,1,3,13
3,10,26.0,61,6,11,1,2,2,0,3
3,10,26.0,61,6,8,2,8,27,3,3
3,10,17.0,256,4,8,0,1,11,1,6
3,1,7.0,32,4,22,0,9,101,1,11
3,1,7.0,32,4,1,0,8,27,1,11
3,1,11.0,111,0,15,0,5,64,3,9
3,1,11.0,111,0,22,0,8,118,1,9
3,1,11.0,111,0,16,1,1,67,0,9
3,1,16.0,2,6,4,1,9,63,4,2
3,8,10.0,71,2,20,3,4,121,0,4
3,8,10.0,71,2,2,0,2,13,2,4
3,8,19.0,280,5,0,0,10,12,1,10
3,8,19.0,280,5,2,0,10,6,3,10
3,8,19.0,280,5,4,0,16,37,4,10
3,8,19.0,280,5,9,2,10,22,3,10
3,1,11.0,111,0,11,0,14,24,2,9
3,8,24.0,85,2,14,0,13,36,2,14
3,8,24.0,85,2,14,2,10,22,3,14
3,8,25.0,86,4,6,0,3,79,1,13
3,2,28.0,257,5,19,3,8,33,0,18
3,8,19.0,280,5,17,0,4,45,2,10
3,4,10.0,79,5,6,0,0,26,4,4
3,4,10.0,79,5,3,0,5,6,0,4
3,1,31.0,305,3,14,0,16,50,1,20
3,0,8.0,9,0,19,2,9,9,2,8
3,0,23.0,237,1,21,0,16,50,2,17
3,3,9.0,44,2,1,0,5,64,1,12
3,4,7.0,133,1,10,0,8,27,1,11
3,5,26.0,37,0,13,0,5,64,2,3
3,5,26.0,37,0,21,0,2,2,1,3
3,0,23.0,237,1,1,0,10,22,3,17
3,0,8.0,9,0,19,0,2,2,2,8
3,0,10.0,129,2,23,0,8,27,1,4
3,6,7.0,169,6,7,0,7,129,1,11
3,6,2.0,352,0,16,0,0,12,3,22
3,4,18.0,26,6,9,0,0,53,3,0
3,4,7.0,133,1,21,0,5,12,3,11
3,6,15.0,49,3,22,1,15,46,4,1
3,0,10.0,129,2,13,2,6,89,3,4
3,0,21.0,287,3,3,1,6,7,4,21
3,0,23.0,237,1,13,0,14,24,2,17
3,5,26.0,37,0,22,0,14,24,2,3
3,6,2.0,352,0,7,1,5,64,2,22
3,4,18.0,26,6,13,0,9,49,3,0
3,4,6.0,176,0,19,0,14,106,3,23
3,6,16.0,38,0,17,0,5,6,0,2
3,0,10.0,129,2,19,1,15,51,4,4
3,0,21.0,287,3,3,0,16,74,1,21
3,8,23.0,102,1,2,1,4,66,4,17
2,8,23.0,85,0,17,2,6,14,0,17
3,6,2.0,352,0,6,2,5,12,3,22
3,6,2.0,352,0,22,0,5,64,3,22
3,6,2.0,352,0,3,0,10,22,3,22
3,6,2.0,352,0,11,1,14,97,4,22
3,1,17.0,63,3,21,1,11,133,0,6
3,6,15.0,49,3,15,3,1,59,0,1
3,6,16.0,38,0,1,0,12,84,1,2
3,6,16.0,38,0,11,0,11,94,3,2
3,6,15.0,49,3,19,1,11,98,4,1
3,10,11.0,298,5,14,3,5,12,1,9
3,1,12.0,353,1,18,1,1,1,0,28
3,1,12.0,353,1,12,1,6,7,0,28
3,2,15.0,130,6,8,3,9,9,0,1
2,3,9.0,4,1,15,0,2,2,1,12
2,4,27.0,218,3,18,1,12,80,4,15
2,4,27.0,218,3,3,3,13,21,1,15
0,8,1.0,66,5,13,3,16,50,1,7
2,9,18.0,359,3,13,0,6,91,2,0
2,0,10.0,10,1,12,1,5,12,0,4
2,2,28.0,140,4,22,2,10,43,0,18
2,5,3.0,114,5,5,0,12,83,2,27
2,5,10.0,326,5,1,0,0,53,2,4
3,7,12.0,181,2,19,0,8,33,4,28
2,10,28.0,318,3,5,3,11,15,4,18
2,10,9.0,245,1,17,0,15,114,1,12
3,3,30.0,304,2,17,3,0,12,3,19
2,4,21.0,152,0,18,1,6,14,0,21
0,4,16.0,25,0,22,3,3,79,0,2
3,6,16.0,38,0,18,0,5,64,3,2
3,6,17.0,244,1,17,0,12,100,3,6
3,6,17.0,244,1,4,0,10,47,3,6
3,6,18.0,308,2,7,0,0,96,3,0
3,10,7.0,243,0,4,0,0,31,2,11
3,10,7.0,243,0,9,0,2,60,1,11
3,6,18.0,308,2,3,0,5,6,3,0
3,6,18.0,308,2,19,2,6,116,3,0
3,10,7.0,243,0,0,2,5,64,3,11
3,10,7.0,243,0,4,3,5,64,0,11
3,10,15.0,60,1,6,0,2,40,1,1
3,10,15.0,60,1,20,0,0,0,3,1
3,10,15.0,60,1,12,0,15,51,0,1
3,10,15.0,60,1,14,0,5,12,0,1
3,10,15.0,60,1,14,0,0,26,0,1
3,10,17.0,256,4,11,1,13,99,4,6
3,10,24.0,261,4,13,0,14,25,3,14
3,10,19.0,117,6,1,0,6,7,0,10
3,10,25.0,56,5,4,0,16,113,1,13
3,8,23.0,102,1,1,0,5,6,3,17
3,8,23.0,102,1,4,0,2,2,1,17
3,8,23.0,102,1,19,0,1,11,4,17
3,8,23.0,102,1,15,1,0,77,1,17
3,8,20.0,319,6,15,1,15,39,4,29
3,2,23.0,230,3,16,0,5,6,3,17
3,2,23.0,230,3,8,1,2,60,4,17
3,2,23.0,230,3,12,0,13,36,3,17
3,2,24.0,22,0,16,0,0,12,3,14
3,2,23.0,230,3,14,1,0,12,0,17
3,2,13.0,276,4,19,0,11,133,2,25
3,0,8.0,9,0,8,2,3,30,3,8
3,0,23.0,237,1,6,0,0,64,0,17
3,0,23.0,237,1,21,0,14,34,3,17
3,0,23.0,237,1,22,0,16,74,4,17
3,0,23.0,237,1,12,0,6,89,3,17
3,0,23.0,237,1,21,0,13,38,1,17
3,10,25.0,56,5,4,0,10,47,3,13
3,10,25.0,56,5,4,1,8,27,1,13
3,10,26.0,61,6,6,0,9,10,1,3
3,10,26.0,61,6,5,0,4,127,2,3
3,10,26.0,61,6,12,2,2,13,2,3
3,10,26.0,61,6,19,0,10,52,0,3
3,10,25.0,56,5,1,3,2,123,3,13
3,1,7.0,32,4,15,0,14,25,1,11
3,1,7.0,32,4,14,0,1,59,0,11
3,9,26.0,267,2,12,3,2,69,1,3
3,9,26.0,267,2,2,1,14,25,4,3
3,7,9.0,273,3,5,0,0,15,2,12
3,7,9.0,273,3,10,1,8,33,1,12
3,7,18.0,154,1,16,0,4,103,3,0
3,7,18.0,154,1,0,0,6,7,4,0
3,7,18.0,154,1,20,0,4,4,1,0
3,7,18.0,154,1,5,0,9,95,1,0
3,7,25.0,41,1,20,1,0,77,1,13
3,7,31.0,43,0,8,0,2,86,2,20
3,7,31.0,43,0,8,0,11,94,2,20
3,6,2.0,352,0,5,2,1,67,3,22
3,4,5.0,235,3,12,3,8,9,1,24
3,0,21.0,287,3,18,0,8,9,0,21
3,6,16.0,38,0,3,0,3,30,0,2
3,4,25.0,20,6,6,1,9,10,0,13
3,6,2.0,352,0,1,0,7,137,4,22
3,8,20.0,319,6,23,0,16,50,2,29
3,4,5.0,235,3,10,0,14,24,2,24
3,0,21.0,287,3,3,0,9,87,2,21
3,6,18.0,308,2,16,0,2,60,0,0
3,0,10.0,129,2,11,3,8,118,4,4
3,4,25.0,20,6,18,0,3,76,4,13
2,8,23.0,85,0,21,0,7,137,0,17
3,6,17.0,244,1,12,0,0,12,0,6
3,4,12.0,134,3,3,1,6,7,4,28
3,6,10.0,149,1,13,1,1,105,0,4
3,0,23.0,237,1,17,0,13,48,4,17
3,4,26.0,80,3,3,1,3,103,4,3
2,2,1.0,143,5,14,0,10,23,1,7
3,6,2.0,352,0,4,0,13,38,2,22
2,8,23.0,85,0,3,0,3,30,3,17
1,11,1.0,222,6,17,0,9,63,4,7
3,6,18.0,308,2,16,0,5,12,0,0
3,4,10.0,79,5,2,1,9,58,4,4
3,0,23.0,237,1,6,0,3,30,4,17
3,4,26.0,80,3,18,3,8,27,1,3
2,2,26.0,136,1,0,1,9,27,0,3
2,8,22.0,102,3,8,0,6,89,2,26
3,6,15.0,49,3,2,0,10,47,2,1
3,10,13.0,346,3,13,1,13,21,1,25
3,6,18.0,308,2,5,0,1,105,1,0
3,6,7.0,169,6,19,1,6,89,1,11
3,4,11.0,121,6,2,0,16,130,4,9
2,6,4.0,342,1,19,1,9,134,4,30
2,8,22.0,102,3,22,0,6,7,3,26
3,4,26.0,80,3,22,3,5,6,0,3
3,0,23.0,237,1,16,2,5,6,0,17
3,6,16.0,38,0,17,0,0,12,0,2
3,6,15.0,49,3,23,0,14,24,2,1
3,4,11.0,121,6,19,0,14,34,0,9
3,4,18.0,26,6,8,1,1,59,4,0
3,4,25.0,20,6,13,0,5,6,2,13
3,2,2.0,143,3,14,0,10,47,3,22
3,10,17.0,256,4,17,2,16,108,3,6
3,10,19.0,117,6,12,1,6,7,0,10
3,10,26.0,61,6,12,3,7,137,4,3
3,10,24.0,261,4,17,0,13,36,3,14
3,10,24.0,261,4,19,0,16,37,1,14
3,9,9.0,320,3,17,0,10,22,1,12
3,10,24.0,261,4,14,0,0,12,0,14
3,10,24.0,261,4,14,0,11,133,2,14
3,10,25.0,56,5,16,2,6,88,3,13
3,10,24.0,261,4,9,1,2,69,0,14
3,10,25.0,56,5,11,2,9,87,0,13
3,10,25.0,56,5,22,0,9,102,3,13
3,10,26.0,61,6,11,0,2,86,0,3
3,10,26.0,61,6,3,0,2,86,2,3
2,0,15.0,11,3,13,0,10,23,1,1
3,10,25.0,56,5,7,1,10,12,0,13
3,10,26.0,61,6,4,1,1,81,1,3
3,10,24.0,261,4,16,1,12,83,4,14
3,1,7.0,32,4,5,0,10,47,2,11
3,1,7.0,32,4,18,0,15,119,3,11
3,1,11.0,111,0,8,2,8,118,3,9
3,1,11.0,111,0,22,0,0,0,2,9
3,1,16.0,2,6,2,0,0,64,3,2
3,1,16.0,2,6,1,2,13,99,0,2
3,1,11.0,111,0,2,0,11,15,1,9
3,1,11.0,111,0,2,0,6,132,4,9
3,1,16.0,2,6,15,0,8,33,1,2
3,1,16.0,2,6,8,0,11,18,3,2
3,1,17.0,63,3,6,2,9,63,0,6
3,1,17.0,63,3,16,1,1,67,0,6
3,1,17.0,63,3,10,0,11,133,3,6
3,1,17.0,63,3,14,0,14,106,4,6
3,1,17.0,63,3,1,0,13,29,2,6
3,8,10.0,71,2,9,2,8,9,1,4
3,8,11.0,306,4,12,0,14,24,3,9
3,8,10.0,71,2,16,0,5,12,0,4
3,8,11.0,306,4,4,2,4,79,2,9
3,8,11.0,306,4,9,0,3,76,1,9
3,8,19.0,280,5,15,2,7,111,0,10
3,8,25.0,86,4,13,0,5,6,3,13
3,8,24.0,85,2,19,0,5,12,1,14
3,8,25.0,86,4,1,0,6,73,1,13
3,8,28.0,224,3,14,0,8,41,1,18
3,4,10.0,79,5,5,0,8,9,1,4
3,4,10.0,79,5,4,0,10,23,2,4
3,4,11.0,121,6,0,1,2,2,4,9
3,4,11.0,121,6,16,1,10,22,0,9
3,1,11.0,111,0,17,0,6,7,1,9
3,1,11.0,111,0,16,2,10,52,0,9
3,1,11.0,111,0,16,1,1,67,0,9
3,1,11.0,111,0,2,0,6,128,1,9
3,1,11.0,111,0,2,2,10,47,3,9
3,1,16.0,2,6,17,0,13,13,1,2
3,1,16.0,2,6,15,2,13,28,4,2
3,1,16.0,2,6,9,0,8,118,1,2
3,1,17.0,63,3,15,0,12,17,2,6
3,1,17.0,63,3,2,0,3,44,4,6
3,1,17.0,63,3,14,0,2,86,1,6
3,1,16.0,2,6,15,3,10,22,4,2
3,8,10.0,71,2,19,0,6,128,1,4
3,8,11.0,306,4,19,0,12,104,3,9
3,8,19.0,280,5,16,0,9,10,3,10
3,8,19.0,280,5,5,2,7,120,0,10
3,8,19.0,280,5,12,1,2,3,4,10
3,8,19.0,280,5,18,2,14,25,0,10
3,8,24.0,85,2,21,1,10,30,0,14
3,8,24.0,85,2,23,0,0,0,0,14
3,4,11.0,121,6,8,0,1,35,2,9
3,4,11.0,121,6,2,0,3,30,0,9
3,4,18.0,26,6,7,0,3,30,4,0
3,4,18.0,26,6,22,1,9,93,4,0
3,1,27.0,262,2,3,3,5,0,0,15
3,2,2.0,143,3,7,1,12,104,0,22
3,0,23.0,237,1,1,0,10,22,2,17
3,6,15.0,49,3,13,1,2,86,1,1
3,6,15.0,49,3,13,0,7,54,1,1
2,6,4.0,342,1,13,1,9,134,0,30
3,2,2.0,143,3,20,0,4,75,1,22
3,2,2.0,143,3,15,0,11,15,3,22
3,2,2.0,143,3,8,1,16,37,4,22
3,2,2.0,143,3,22,0,0,77,2,22
3,2,2.0,143,3,4,1,13,28,1,22
3,2,19.0,137,2,6,0,3,79,1,10
3,2,19.0,137,2,3,0,11,98,4,10
3,2,19.0,137,2,3,3,8,9,0,10
3,8,24.0,85,2,3,3,11,117,0,14
3,8,24.0,85,2,18,0,0,53,3,14
3,8,25.0,86,4,8,0,2,69,2,13
3,8,25.0,86,4,9,0,3,44,0,13
3,8,28.0,224,3,16,0,2,123,4,18
3,8,28.0,224,3,7,1,10,47,0,18
3,8,28.0,224,3,5,0,9,87,2,18
3,8,24.0,85,2,9,3,11,129,4,14
3,4,10.0,79,5,21,1,0,85,0,4
3,4,10.0,79,5,20,0,12,80,1,4
3,4,10.0,79,5,1,0,1,35,1,4
3,4,10.0,79,5,2,2,1,1,3,4
3,4,10.0,79,5,12,0,5,12,3,4
2,8,24.0,86,1,21,0,13,29,3,14
3,4,11.0,121,6,0,0,9,102,1,9
3,4,11.0,121,6,22,0,0,64,3,9
3,4,11.0,121,6,4,0,11,94,2,9
3,4,18.0,26,6,7,1,10,47,0,0
3,4,18.0,26,6,20,0,10,22,3,0
3,4,18.0,26,6,9,0,8,9,1,0
3,4,18.0,26,6,12,1,16,37,4,0
3,4,25.0,20,6,17,0,8,33,1,13
3,1,16.0,2,6,21,0,9,87,1,2
3,8,10.0,71,2,8,2,7,62,0,4
3,8,11.0,306,4,17,0,13,29,4,9
3,8,11.0,306,4,8,1,3,79,4,9
3,8,11.0,306,4,14,3,10,23,2,9
3,8,19.0,280,5,17,0,13,38,3,10
3,8,19.0,280,5,11,1,5,6,1,10
3,8,19.0,280,5,19,1,11,58,0,10
3,8,25.0,86,4,19,0,2,13,3,13
3,8,28.0,224,3,22,1,10,23,1,18
3,8,28.0,224,3,12,0,16,37,1,18
3,4,10.0,79,5,14,1,7,137,1,4
3,4,11.0,121,6,5,0,1,1,1,9
3,4,18.0,26,6,0,0,9,95,3,0
3,4,18.0,26,6,11,1,10,47,2,0
3,4,18.0,26,6,9,0,13,21,1,0
3,4,25.0,20,6,13,0,5,12,3,13
3,4,25.0,20,6,3,0,14,25,3,13
3,4,25.0,20,6,10,1,8,27,1,13
3,4,12.0,134,3,2,0,10,47,1,28
3,4,12.0,134,3,19,3,11,15,3,28
3,4,12.0,134,3,4,3,1,105,0,28
3,4,30.0,139,4,1,0,10,43,1,19
3,2,4.0,254,1,0,0,1,11,3,30
3,2,4.0,254,1,22,2,13,48,0,30
3,2,4.0,254,1,19,0,2,69,0,30
3,2,6.0,251,4,17,0,12,61,4,23
3,2,6.0,251,4,6,1,14,125,0,23
3,2,6.0,251,4,0,0,10,22,1,23
3,2,13.0,276,4,15,2,13,29,3,25
3,2,13.0,276,4,12,0,6,7,2,25
3,2,13.0,276,4,9,0,8,33,1,25
3,2,16.0,220,3,6,1,4,121,0,2
3,2,16.0,220,3,20,0,4,127,1,2
3,2,23.0,230,3,10,0,4,4,1,17
3,2,23.0,230,3,10,0,9,102,1,17
3,2,23.0,230,3,15,0,1,11,1,17
3,2,23.0,230,3,19,0,8,118,1,17
3,2,24.0,22,0,6,0,10,23,1,14
3,2,24.0,22,0,16,2,5,0,3,14
3,2,24.0,22,0,11,1,0,12,1,14
3,2,24.0,22,0,15,0,15,39,0,14
3,2,24.0,22,0,22,0,8,27,0,14
3,2,24.0,22,0,2,0,8,41,2,14
3,2,24.0,22,0,15,0,6,91,2,14
3,2,24.0,22,0,19,0,10,47,3,14
3,2,24.0,22,0,1,0,11,8,1,14
3,0,8.0,9,0,19,2,0,77,1,8
3,0,8.0,9,0,8,0,1,67,3,8
3,0,8.0,9,0,14,0,3,115,1,8
3,1,27.0,262,2,2,3,10,47,0,15
3,1,17.0,63,3,13,0,6,116,1,6
3,6,15.0,49,3,9,0,10,43,3,1
3,6,16.0,38,0,0,1,8,19,4,2
3,1,27.0,262,2,12,1,9,10,1,15
1,4,18.0,26,1,17,3,8,9,0,0
2,10,21.0,314,3,18,0,1,1,2,21
3,6,16.0,38,0,8,0,0,68,3,2
3,4,2.0,141,4,22,3,2,2,3,22
3,4,11.0,121,6,22,0,6,7,2,9
3,6,15.0,49,3,6,1,9,57,1,1
2,10,21.0,314,3,19,0,9,54,1,21
3,0,23.0,237,1,9,1,15,112,4,17
3,4,2.0,141,4,17,1,14,32,1,22
3,4,26.0,80,3,4,1,5,6,2,3
3,6,17.0,244,1,22,0,9,57,1,6
2,10,16.0,256,1,18,2,7,20,3,2
3,0,21.0,287,3,8,0,10,12,1,21
3,4,28.0,218,1,8,3,10,22,1,18
3,6,18.0,308,2,1,2,4,79,2,0
2,1,5.0,97,0,18,1,13,48,4,24
3,4,6.0,176,0,15,1,3,79,1,23
2,11,1.0,222,0,17,0,8,9,4,7
3,9,4.0,295,1,13,0,8,41,2,30
3,7,27.0,53,4,22,0,0,0,2,15
3,6,3.0,99,1,9,0,2,92,0,27
2,8,19.0,319,4,8,0,5,64,2,10
2,4,5.0,176,6,9,1,0,12,1,24
2,4,5.0,176,6,9,1,0,77,4,24
3,6,3.0,99,1,13,1,13,38,1,27
2,11,1.0,222,0,13,3,12,84,1,7
3,6,28.0,309,6,9,0,7,120,3,18
3,10,12.0,333,6,11,3,8,27,4,28
2,0,30.0,290,0,1,2,6,91,1,19
3,11,13.0,312,0,14,0,13,36,3,25
3,10,22.0,314,1,18,1,12,104,1,26
3,5,6.0,277,1,9,1,12,84,0,23
3,8,30.0,103,1,13,1,7,120,2,19
2,1,29.0,100,4,4,1,14,25,4,16
3,5,5.0,96,0,5,0,5,6,0,24
2,8,29.0,103,3,13,3,4,45,4,16
3,11,13.0,312,0,4,2,8,33,3,25
3,7,4.0,186,1,17,1,9,93,4,30
3,6,20.0,215,5,4,1,10,47,2,29
2,1,24.0,65,6,12,1,10,47,1,14
3,9,1.0,126,6,17,0,8,41,4,7
3,9,1.0,126,6,8,0,10,22,2,7
2,0,8.0,48,3,13,3,8,41,4,8
2,2,23.0,22,6,11,3,1,105,2,17
3,7,15.0,205,6,19,1,0,26,1,1
3,4,3.0,279,5,23,1,11,15,1,27
3,8,27.0,78,6,14,0,2,69,2,15
3,4,3.0,279,5,2,0,6,89,1,27
3,6,26.0,348,4,15,1,13,38,1,3
3,10,8.0,213,1,17,0,5,12,0,8
3,9,1.0,126,6,13,3,5,6,1,7
3,1,19.0,29,1,12,0,3,79,0,10
3,8,27.0,78,6,13,1,4,121,0,15
3,4,17.0,19,5,23,1,5,12,1,6
0,11,1.0,222,3,2,0,12,61,1,7
3,2,2.0,143,3,22,0,8,33,3,22
3,6,18.0,308,2,9,2,14,24,3,0
2,8,25.0,278,2,20,0,15,51,0,13
3,6,18.0,308,2,18,2,10,47,1,0
3,10,7.0,243,0,23,2,2,86,3,11
3,10,7.0,243,0,15,0,2,40,2,11
3,10,7.0,243,0,22,0,0,77,4,11
3,10,7.0,243,0,9,0,0,77,1,11
3,10,15.0,60,1,21,1,6,7,0,1
3,10,24.0,261,4,6,1,2,3,4,14
3,10,25.0,56,5,4,0,12,80,1,13
3,10,25.0,56,5,9,0,5,12,0,13
3,10,25.0,56,5,18,0,9,83,3,13
3,10,26.0,61,6,16,1,9,87,0,3
3,10,26.0,61,6,13,0,1,1,4,3
3,1,7.0,32,4,19,0,8,118,2,11
3,1,16.0,2,6,19,2,5,64,3,2
3,1,16.0,2,6,12,0,0,64,4,2
3,1,16.0,2,6,20,1,4,138,4,2
3,2,23.0,230,3,8,0,2,71,2,17
3,1,16.0,2,6,22,0,13,38,2,2
3,1,16.0,2,6,1,0,16,74,1,2
3,1,17.0,63,3,17,0,6,73,4,6
3,1,17.0,63,3,17,1,13,48,0,6
3,4,25.0,20,6,6,0,4,5,2,13
3,4,26.0,80,3,9,0,3,30,3,3
3,4,26.0,80,3,15,2,16,42,2,3
3,2,2.0,143,3,21,1,4,66,0,22
3,2,19.0,137,2,21,0,16,113,1,10
3,2,19.0,137,2,7,1,9,57,1,10
3,2,28.0,257,5,10,0,3,103,3,18
3,2,28.0,257,5,16,1,10,12,1,18
3,4,28.0,218,1,13,0,13,38,2,18
3,6,2.0,352,0,10,1,5,12,1,22
3,7,31.0,43,0,19,2,5,12,1,20
3,3,1.0,180,1,18,0,6,126,1,7
2,7,5.0,93,1,0,0,15,108,4,24
3,7,31.0,43,0,9,0,7,54,1,20
3,4,7.0,133,1,16,3,16,72,0,11
3,5,10.0,155,6,14,0,14,24,1,4
2,6,23.0,31,3,13,3,9,54,1,17
3,3,9.0,44,2,23,0,8,27,1,12
3,8,23.0,102,1,5,3,0,0,0,17
3,3,9.0,44,2,23,2,12,61,3,12
2,2,1.0,143,5,20,0,9,54,2,7
2,1,25.0,248,3,19,0,2,2,0,13
3,2,23.0,230,3,19,0,8,9,1,17
3,3,9.0,44,2,20,0,5,12,3,12
2,2,1.0,143,5,11,0,13,28,2,7
2,11,20.0,340,6,18,0,9,54,3,29
3,10,7.0,243,0,23,1,10,23,0,11
3,10,7.0,243,0,19,0,0,26,3,11
3,10,15.0,60,1,0,0,0,12,3,1
3,10,15.0,60,1,20,0,2,40,2,1
3,10,15.0,60,1,15,0,5,12,1,1
3,10,15.0,60,1,11,1,12,61,4,1
3,10,15.0,60,1,18,0,13,29,2,1
3,10,17.0,256,4,15,0,0,26,1,6
3,10,17.0,256,4,4,0,4,5,0,6
3,10,19.0,117,6,1,2,2,71,3,10
3,10,19.0,117,6,11,0,2,2,1,10
3,10,24.0,261,4,19,2,10,52,0,14
3,10,25.0,56,5,21,0,4,4,3,13
3,10,25.0,56,5,22,0,8,27,1,13
3,10,26.0,61,6,6,1,2,2,0,3
3,10,26.0,61,6,2,1,9,87,0,3
3,10,17.0,256,4,5,1,1,67,4,6
3,7,25.0,41,1,12,0,1,16,3,13
3,7,25.0,41,1,6,0,12,61,1,13
3,7,25.0,41,1,9,0,15,31,1,13
3,7,25.0,41,1,15,1,3,30,1,13
3,7,31.0,43,0,16,0,2,86,1,20
2,8,25.0,278,2,19,0,4,5,3,13
2,10,1.0,358,0,19,0,2,86,1,7
2,1,2.0,188,5,4,1,9,102,0,22
3,3,20.0,105,3,1,3,5,6,0,29
3,3,20.0,105,3,8,1,11,18,1,29
3,5,6.0,277,1,21,0,0,64,1,23
2,2,5.0,251,1,1,3,11,117,0,24
3,1,30.0,100,6,1,0,13,29,2,19
3,8,30.0,103,1,3,3,13,69,0,19
3,6,13.0,317,5,17,1,12,61,1,25
3,6,13.0,317,5,12,1,10,47,0,25
3,10,6.0,242,3,16,1,0,68,0,23
3,4,31.0,67,5,18,3,5,6,1,20
3,10,30.0,157,2,0,0,5,12,3,19
2,3,16.0,54,1,17,0,2,86,1,2
2,6,9.0,149,3,4,0,13,21,1,12
0,0,18.0,0,0,22,2,14,88,3,0
2,8,26.0,78,4,13,0,6,89,2,3
2,1,1.0,171,4,17,0,2,71,1,7
2,1,27.0,300,1,5,3,8,118,1,15
3,7,31.0,43,0,21,1,4,4,1,20
3,7,31.0,43,0,3,2,4,82,2,20
3,7,31.0,43,0,19,1,3,115,4,20
3,3,9.0,44,2,17,0,12,61,4,12
3,5,8.0,199,4,11,1,12,104,4,8
3,5,26.0,37,0,2,1,4,75,1,3
3,5,26.0,37,0,1,0,16,74,0,3
3,6,2.0,352,0,14,0,6,89,1,22
3,6,2.0,352,0,12,0,2,2,2,22
3,6,2.0,352,0,12,0,10,22,3,22
3,6,2.0,352,0,18,2,12,104,3,22
3,6,7.0,169,6,20,0,16,113,4,11
3,6,7.0,169,6,13,0,8,27,2,11
3,6,15.0,49,3,6,2,15,114,3,1
3,6,15.0,49,3,7,1,14,126,0,1
3,6,15.0,49,3,10,0,9,10,3,1
3,6,16.0,38,0,0,0,1,35,0,2
3,8,11.0,306,4,19,3,5,6,2,9
3,2,2.0,143,3,19,3,0,12,1,22
3,6,18.0,308,2,16,0,7,54,3,0
3,10,15.0,60,1,15,0,10,22,0,1
3,10,17.0,256,4,10,0,13,28,3,6
3,10,15.0,60,1,22,3,14,131,4,1
3,10,19.0,117,6,16,0,8,118,1,10
3,10,19.0,117,6,15,0,15,31,0,10
3,5,29.0,24,4,8,0,14,32,1,16
3,8,22.0,354,0,18,1,9,93,4,26
3,8,22.0,354,0,21,1,16,50,0,26
3,2,12.0,128,2,1,0,16,130,0,28
3,3,9.0,44,2,8,0,9,57,0,12
